"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교장(남)","교장(여)","교장(계)","교감(남)","교감(여)","교감(계)","수석교사(남)","수석교사(여)","수석교사(계)","정교사(1정)(남)","정교사(1정)(여)","정교사(1정)(계)","정교사(2정)(남)","정교사(2정)(여)","정교사(2정)(계)","특수1정(남)","특수1정(여)","특수1정(계)","특수2정(남)","특수2정(여)","특수2정(계)","준교사(남)","준교사(여)","준교사(계)","실기교사(남)","실기교사(여)","실기교사(계)","전문상담교사(남)","전문상담교사(여)","전문상담교사(계)","사서교사(남)","사서교사(여)","사서교사(계)","보건교사(남)","보건교사(여)","보건교사(계)","영양교사(남)","영양교사(여)","영양교사(계)","해당없음(남)","해당없음(여)","해당없음(계)","계(남)","계(여)","계","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000479","숙명여자고등학교","04","사립","N","","0","1","1","1","0","1","0","0","0","30","37","67","4","15","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","35","55","90","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010800","01","S010000480","숭문고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","28","12","40","6","7","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","36","20","56","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010900","01","S010000481","숭실고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","51","12","63","10","5","15","2","0","2","1","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","66","20","86","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000482","숭의여자고등학교","04","사립","N","","0","1","1","1","0","1","0","0","0","25","24","49","1","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","27","36","63","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011100","01","S010000483","신광여자고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","12","14","26","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","13","28","41","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000484","신림고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","10","16","26","6","11","17","0","4","4","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","1","1","0","1","1","0","0","0","18","36","54","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000485","신목고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","16","44","60","15","20","35","0","4","4","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","33","72","105","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000486","신일고등학교","04","사립","N","","0","0","0","1","0","1","0","0","0","36","8","44","15","9","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","52","20","72","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000487","양재고등학교","04","공립","N","","0","1","1","1","0","1","0","1","1","9","32","41","6","26","32","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","16","63","79","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000488","양정고등학교","04","사립","N","","0","0","0","1","0","1","0","0","0","44","10","54","6","8","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0","1","53","19","72","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000489","양천고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","24","18","42","10","16","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","36","35","71","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000490","목동고등학교","04","사립","N","","2","0","2","0","1","1","0","0","0","33","35","68","9","11","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","45","49","94","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010200","01","S010000491","언남고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","10","38","48","2","19","21","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","1","0","1","15","64","79","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156011000","01","S010000492","여의도고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","11","44","55","6","8","14","2","1","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","20","57","77","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156011000","01","S010000493","여의도여자고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","10","29","39","7","11","18","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","17","46","63","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000494","염광고등학교","04","사립","N","","1","0","1","0","0","0","0","0","0","16","17","33","8","15","23","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","25","35","60","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010400","01","S010000495","영동고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","31","14","45","9","15","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","43","30","73","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000496","영동일고등학교","04","사립","N","","0","1","1","1","0","1","0","0","0","21","15","36","13","24","37","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","35","42","77","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000497","영등포고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","13","24","37","4","12","16","1","2","3","0","0","0","0","0","0","0","0","0","1","0","1","0","2","2","0","1","1","0","0","0","0","0","0","21","41","62","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000498","영등포여자고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","9","25","34","0","15","15","0","3","3","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","1","1","0","0","0","0","0","0","9","49","58","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000499","영락고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","7","15","22","8","14","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","18","32","50","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000500","서울영상고등학교","04","사립","N","","2","0","2","0","1","1","0","0","0","5","5","10","6","19","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","14","27","41","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000501","영신고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","8","30","38","8","15","23","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","16","52","68","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000502","영신여자고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","18","20","38","8","24","32","0","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","29","48","77","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000503","영일고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","41","9","50","7","11","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","51","22","73","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010300","01","S010000504","영파여자고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","10","23","33","14","23","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","26","48","74","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000505","영훈고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","25","19","44","12","17","29","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","39","40","79","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000506","예일여자고등학교","04","사립","N","","1","0","1","1","1","2","0","0","0","14","47","61","4","11","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","20","62","82","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000507","오금고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","12","42","54","1","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","1","1","0","0","0","0","0","0","15","54","69","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000508","오류고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","11","15","26","6","9","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","18","26","44","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013600","01","S010000509","오산고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","26","8","34","4","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","32","16","48","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129012200","01","S010000510","용문고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","45","10","55","6","12","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","53","26","79","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000511","용산고등학교","04","공립","N","","1","0","1","1","0","1","0","1","1","25","46","71","2","9","11","0","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","30","61","91","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000512","용화여자고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","27","18","45","6","20","26","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","35","41","76","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000513","우신고등학교","04","사립","N","","1","0","1","1","0","1","1","0","1","31","13","44","7","6","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","42","21","63","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000514","은광여자고등학교","04","사립","N","","0","1","1","0","1","1","0","0","0","14","22","36","7","17","24","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","21","44","65","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010000515","은평메디텍고등학교","04","사립","N","","1","0","1","0","0","0","0","0","0","19","6","25","7","15","22","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","2","2","1","6","7","0","0","0","0","0","0","28","31","59","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016700","01","S010000516","이화여자고등학교","04","사립","N","","0","1","1","1","0","1","0","0","0","19","32","51","13","28","41","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","33","64","97","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011300","01","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","25","16","41","12","32","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","39","49","88","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010100","01","S010000518","인창고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","28","11","39","5","9","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","35","22","57","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000519","인헌고등학교","04","공립","N","","0","0","0","1","0","1","0","0","0","9","27","36","3","9","12","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","1","1","0","1","1","0","1","1","13","42","55","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000521","자양고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","12","52","64","4","6","10","0","2","2","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","2","2","0","1","1","0","1","1","18","67","85","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000522","잠신고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","9","36","45","5","17","22","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","2","3","17","59","76","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010200","01","S010000523","잠실고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","14","30","44","4","14","18","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","3","3","0","1","1","0","0","0","19","51","70","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000524","잠실여자고등학교","04","사립","N","","1","0","1","0","0","0","0","0","0","24","21","45","13","15","28","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","1","3","4","39","41","80","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000525","장충고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","23","3","26","5","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","30","10","40","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000526","장훈고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","15","12","27","11","8","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","28","21","49","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000527","재현고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","40","18","58","7","7","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","49","28","77","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000528","정신여자고등학교","04","사립","N","","1","0","1","0","0","0","0","0","0","17","28","45","6","27","33","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","2","2","24","60","84","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000529","정의여자고등학교","04","사립","N","","0","1","1","0","1","1","0","0","0","16","22","38","10","22","32","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","26","49","75","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012900","01","S010000530","중경고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","9","28","37","7","10","17","0","3","3","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","18","44","62","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000531","중동고등학교","04","사립","N","","1","0","1","0","0","0","0","0","0","32","11","43","16","21","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","49","34","83","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000532","중산고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","52","9","61","4","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","58","16","74","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000533","중앙고등학교","04","사립","N","","1","0","1","2","0","2","0","0","0","26","12","38","9","17","26","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","39","31","70","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","30","26","56","4","16","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","36","45","81","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000535","중앙여자고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","18","16","34","2","9","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","21","29","50","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010300","01","S010000536","중화고등학교","04","공립","N","","0","1","1","1","0","1","0","0","0","10","29","39","3","11","14","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","15","47","62","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000537","진명여자고등학교","04","사립","N","","1","0","1","1","1","2","0","0","0","22","34","56","8","31","39","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","2","2","0","0","0","0","0","0","32","70","102","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010100","01","S010000538","진선여자고등학교","04","사립","N","","1","0","1","0","0","0","1","0","1","22","29","51","3","16","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","27","48","75","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000539","창덕여자고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","14","35","49","3","15","18","0","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","17","58","75","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000540","창동고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","19","48","67","10","14","24","0","3","3","0","0","0","0","0","0","0","0","0","0","2","2","0","2","2","0","1","1","0","0","0","0","0","0","30","71","101","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000541","창문여자고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","23","36","59","2","10","12","0","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","1","1","0","0","0","27","53","80","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000542","청담고등학교","04","공립","N","","1","0","1","0","1","1","0","1","1","11","29","40","5","23","28","1","1","2","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","2","2","0","1","1","18","62","80","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010700","01","S010000543","청량고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","14","36","50","6","17","23","1","1","2","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","1","1","22","60","82","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000544","청원고등학교","04","사립","N","","1","0","1","1","1","2","0","0","0","35","25","60","15","20","35","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","52","49","101","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000545","청원여자고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","22","31","53","6","17","23","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","30","51","81","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000546","충암고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","27","28","55","10","19","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","38","50","88","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010000547","태릉고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","16","33","49","3","10","13","2","1","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","22","48","70","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011200","01","S010000548","풍문고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","20","29","49","6","13","19","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","27","46","73","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000549","한가람고등학교","04","사립","N","","2","0","2","1","0","1","0","0","0","21","17","38","2","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","2","28","22","50","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010000550","한강미디어고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","11","26","37","5","24","29","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","19","51","70","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000551","한광고등학교","04","사립","N","","0","0","0","1","0","1","0","0","0","7","2","9","7","7","14","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","16","11","27","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000552","한국삼육고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","12","18","30","4","10","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","17","33","50","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000554","한서고등학교","04","사립","N","","0","1","1","1","0","1","0","0","0","12","16","28","9","24","33","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","22","44","66","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000555","한성고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","21","2","23","8","16","24","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","32","19","51","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011200","01","S010000556","한성여자고등학교","04","사립","N","","0","1","1","0","0","0","0","0","0","14","26","40","5","15","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","19","45","64","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010600","01","S010000557","한양대학교사범대학부속고등학교","04","사립","N","","0","1","1","0","1","1","0","0","0","20","26","46","4","18","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","2","2","0","0","0","0","0","0","24","50","74","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000558","한영고등학교","04","사립","N","","0","1","1","0","0","0","0","0","0","34","21","55","8","15","23","1","0","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","43","40","83","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000559","현대고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","28","21","49","9","22","31","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","39","46","85","4","고","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000560","혜성여자고등학교","04","사립","N","","1","0","1","1","0","1","0","0","0","16","30","46","7","16","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","25","49","74","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000561","혜원여자고등학교","04","사립","N","","1","0","1","0","1","1","0","0","0","27","22","49","6","5","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","34","31","65","","","2023"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000562","혜화여자고등학교","04","공립","N","","0","1","1","2","0","2","0","0","0","9","28","37","2","17","19","0","2","2","0","1","1","0","0","0","0","0","0","0","2","2","0","1","1","0","2","2","0","0","0","0","0","0","13","54","67","","","2023"
